sales_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_ons_Purchased,Add_on_Total
13027,13666,65,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,1139.68,1139.68,1,2024-04-21,Standard,"Impulse Item, Extended Warranty, Impulse Item",126.71
13028,13666,65,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,2024-09-03,Same Day,"Extended Warranty, Impulse Item",99.85
13029,13667,51,Male,No,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-03-28,Expedited,"Accessory, Impulse Item",111.15
13030,13668,59,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,2889.44,361.18,8,2024-03-12,Standard,,0
13031,13669,36,Male,Yes,Headphones,HDP456,2,Completed,PayPal,2167.08,361.18,6,2024-04-24,Expedited,,0
13032,13670,47,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1838,459.5,4,2024-05-04,Expedited,"Accessory, Accessory",142.9
13033,13670,47,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-09-05,Same Day,"Impulse Item, Accessory",109.84
13034,13672,37,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,2024-09-11,Expedited,,0
13035,13673,50,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-08-18,Standard,Accessory,71.32
13036,13673,50,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,2697.28,674.32,4,2024-09-12,Standard,"Accessory, Extended Warranty",99.19
13037,13673,50,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,2024-09-18,Same Day,"Extended Warranty, Impulse Item",142.66
13038,13674,22,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1444.72,361.18,4,2024-05-14,Standard,"Impulse Item, Accessory, Impulse Item",104.01
13039,13675,48,Female,Yes,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,2024-01-12,Standard,,0
13040,13675,48,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-03-01,Same Day,,0
13041,13675,48,Female,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-03-07,Expedited,"Impulse Item, Extended Warranty",145.56
13042,13675,48,Female,No,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,2024-07-11,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",226.18
13043,13676,21,Female,Yes,Tablet,TBL345,2,Completed,Bank Transfer,7864.1,786.41,10,2024-05-25,Same Day,Accessory,82.54
13044,13676,21,Female,No,Tablet,TBL345,1,Completed,Credit Card,2359.23,786.41,3,2024-07-28,Standard,"Impulse Item, Accessory, Extended Warranty",152.64
13045,13676,21,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,4135.5,459.5,9,2024-08-29,Expedited,"Accessory, Impulse Item, Accessory",154.82
13046,13678,57,Female,No,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,2024-03-01,Expedited,"Extended Warranty, Accessory",85.2
13047,13679,63,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-04-09,Standard,,0
13048,13679,63,Male,No,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,2024-06-01,Same Day,,0
13049,13680,35,Female,No,Headphones,HDP456,3,Cancelled,PayPal,3250.62,361.18,9,2024-04-06,Standard,"Extended Warranty, Accessory, Impulse Item",125.31
13050,13680,35,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,2024-05-01,Same Day,,0
13051,13681,55,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-02-20,Same Day,"Extended Warranty, Impulse Item",150.63
13052,13682,65,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-04-24,Same Day,Impulse Item,26.46
13053,13683,33,Male,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,2024-04-29,Standard,Impulse Item,61.76
13054,13683,33,Male,No,Smartphone,SMP234,4,Completed,Credit Card,1139.68,1139.68,1,2024-08-28,Standard,,0
13055,13684,58,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,361.18,361.18,1,2024-03-27,Same Day,"Extended Warranty, Accessory, Extended Warranty",135.13
13056,13685,77,Male,No,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2024-05-27,Standard,"Accessory, Accessory",111.09
13057,13686,35,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2297.5,459.5,5,2024-09-08,Expedited,"Extended Warranty, Impulse Item, Accessory",96.21
13058,13686,35,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2024-09-11,Standard,"Impulse Item, Extended Warranty",48.71
13059,13687,29,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,3371.6,674.32,5,2024-04-29,Expedited,"Accessory, Accessory, Impulse Item",153.06
13060,13689,55,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4595,459.5,10,2024-08-04,Standard,,0
13061,13691,27,Male,No,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,2024-04-10,Standard,Accessory,93.83
13062,13692,37,Male,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,2024-08-04,Same Day,Impulse Item,71.96
13063,13693,65,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,361.18,361.18,1,2024-01-12,Same Day,"Accessory, Extended Warranty, Impulse Item",165.28
13064,13693,65,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-03-27,Expedited,Impulse Item,58.99
13065,13694,30,Female,No,Smartwatch,SWT567,3,Completed,PayPal,919,459.5,2,2024-05-03,Same Day,Accessory,14.1
13066,13696,76,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,7077.69,786.41,9,2024-07-11,Expedited,,0
13067,13697,38,Male,Yes,Headphones,HDP456,2,Cancelled,Credit Card,3250.62,361.18,9,2024-01-09,Expedited,Extended Warranty,90.5
13068,13697,38,Male,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,6743.2,674.32,10,2024-01-28,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",131.32
13069,13697,38,Male,No,Laptop,LTP123,4,Completed,PayPal,4045.92,674.32,6,2024-02-01,Same Day,"Extended Warranty, Impulse Item",98.96
13070,13699,59,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,2359.23,786.41,3,2024-04-18,Expedited,"Accessory, Impulse Item, Extended Warranty",213.65
13071,13701,49,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-02-05,Same Day,Impulse Item,81.75
13072,13703,61,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-03-03,Standard,"Accessory, Accessory, Impulse Item",112.17
13073,13703,61,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,2024-04-21,Standard,,0
13074,13709,27,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,2024-07-16,Same Day,Extended Warranty,66.71
13075,13710,42,Male,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-03-01,Standard,Impulse Item,74.79
13076,13711,44,Female,No,Laptop,LTP123,2,Completed,Credit Card,674.32,674.32,1,2024-02-22,Standard,"Extended Warranty, Impulse Item, Accessory",181.3
13077,13711,44,Female,No,Tablet,TBL345,1,Completed,Credit Card,6291.28,786.41,8,2024-03-31,Expedited,"Extended Warranty, Impulse Item, Accessory",112
13078,13712,27,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,1572.82,786.41,2,2024-08-30,Standard,"Extended Warranty, Impulse Item, Extended Warranty",163.87
13079,13713,55,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,2024-05-07,Standard,"Extended Warranty, Accessory, Extended Warranty",174.09
13080,13715,38,Female,Yes,Tablet,TBL345,2,Cancelled,Credit Card,1572.82,786.41,2,2024-01-18,Standard,"Extended Warranty, Extended Warranty",75.7
13081,13715,38,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,2024-09-18,Standard,,0
13082,13718,36,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,2024-02-02,Same Day,"Impulse Item, Extended Warranty",120.73
13083,13718,36,Male,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2024-03-12,Same Day,"Accessory, Impulse Item",109.65
13084,13718,36,Male,Yes,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,2024-04-29,Standard,"Extended Warranty, Impulse Item",144.38
13085,13718,36,Male,No,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,2024-08-31,Expedited,"Accessory, Extended Warranty, Impulse Item",202.99
13086,13719,36,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,722.36,361.18,2,2024-08-09,Expedited,Impulse Item,33.44
13087,13720,52,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,2279.36,1139.68,2,2024-01-10,Same Day,"Extended Warranty, Accessory, Accessory",169.5
13088,13720,52,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,7077.69,786.41,9,2024-06-14,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",181.62
13089,13721,40,Male,No,Headphones,HDP456,4,Completed,PayPal,1805.9,361.18,5,2024-03-15,Same Day,"Impulse Item, Impulse Item, Impulse Item",185.46
13090,13721,40,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-04-12,Expedited,"Extended Warranty, Impulse Item, Impulse Item",136.54
13091,13723,20,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,1348.64,674.32,2,2024-02-03,Same Day,"Impulse Item, Impulse Item, Extended Warranty",189.24
13092,13723,20,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-04-21,Same Day,,0
13093,13723,20,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,2024-04-26,Standard,"Extended Warranty, Impulse Item",122.31
13094,13725,50,Female,No,Smartphone,SMP234,3,Completed,PayPal,4558.72,1139.68,4,2024-06-30,Expedited,Impulse Item,75.48
13095,13726,31,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-05-22,Expedited,"Extended Warranty, Accessory",121.16
13096,13726,31,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,6838.08,1139.68,6,2024-06-12,Expedited,Accessory,24.46
13097,13726,31,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-07-02,Same Day,"Accessory, Extended Warranty",90.21
13098,13726,31,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-09-11,Standard,,0
13099,13727,44,Male,Yes,Headphones,HDP456,5,Cancelled,PayPal,1083.54,361.18,3,2024-02-24,Expedited,"Impulse Item, Extended Warranty",85.31
13100,13727,44,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2167.08,361.18,6,2024-03-04,Expedited,Extended Warranty,53.17
13101,13727,44,Male,Yes,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,2024-05-27,Standard,Extended Warranty,81.32
13102,13727,44,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,1378.5,459.5,3,2024-07-02,Expedited,"Impulse Item, Accessory, Accessory",213.56
13103,13728,68,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,2024-04-29,Standard,"Impulse Item, Accessory",124.16
13104,13728,68,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,4045.92,674.32,6,2024-05-02,Expedited,"Accessory, Impulse Item, Extended Warranty",181.14
13105,13728,68,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,3932.05,786.41,5,2024-08-09,Standard,"Accessory, Accessory, Impulse Item",89.7
13106,13728,68,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-13,Standard,,0
13107,13729,26,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-01-07,Standard,"Impulse Item, Impulse Item",107.66
13108,13729,26,Female,No,Laptop,LTP123,5,Completed,Credit Card,674.32,674.32,1,2024-01-26,Expedited,"Extended Warranty, Extended Warranty",106.68
13109,13731,60,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-05-28,Standard,"Impulse Item, Accessory",175.3
13110,13731,60,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,2024-08-01,Standard,"Extended Warranty, Extended Warranty",132.99
13111,13731,60,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,2024-08-16,Standard,"Accessory, Extended Warranty, Extended Warranty",161.78
13112,13732,60,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,6743.2,674.32,10,2024-03-08,Standard,Impulse Item,99.43
13113,13732,60,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-09,Same Day,,0
13114,13734,63,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838,459.5,4,2024-03-05,Standard,,0
13115,13735,41,Female,No,Tablet,TBL345,5,Completed,PayPal,786.41,786.41,1,2024-04-24,Standard,,0
13116,13736,78,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,4595,459.5,10,2024-01-08,Standard,,0
13117,13736,78,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,2024-04-18,Same Day,"Accessory, Extended Warranty",113.21
13118,13737,26,Male,No,Headphones,HDP456,5,Completed,PayPal,3250.62,361.18,9,2024-05-18,Expedited,,0
13119,13738,69,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2024-07-09,Standard,"Accessory, Impulse Item, Accessory",182.59
13120,13739,30,Female,No,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,2024-03-31,Expedited,"Impulse Item, Extended Warranty, Accessory",93.18
13121,13739,30,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838,459.5,4,2024-06-30,Expedited,"Extended Warranty, Impulse Item, Impulse Item",172.24
13122,13740,61,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-01-28,Standard,"Impulse Item, Accessory, Accessory",176.01
13123,13740,61,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-06-05,Same Day,,0
13124,13742,67,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,4718.46,786.41,6,2024-01-15,Expedited,"Accessory, Impulse Item, Accessory",99.79
13125,13742,67,Male,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-07-03,Same Day,,0
13126,13742,67,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,919,459.5,2,2024-07-04,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",212.29
13127,13743,28,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-07-23,Expedited,,0
13128,13743,28,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3145.64,786.41,4,2024-09-02,Expedited,"Impulse Item, Impulse Item, Accessory",199.68
13129,13744,78,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,2024-03-16,Standard,"Accessory, Impulse Item, Accessory",210.38
13130,13744,78,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-06-23,Expedited,Extended Warranty,38.45
13131,13746,70,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1805.9,361.18,5,2024-03-05,Standard,Impulse Item,69.39
13132,13747,55,Male,No,Smartphone,SMP234,3,Completed,PayPal,5698.4,1139.68,5,2024-01-07,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",203.23
13133,13748,53,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,6291.28,786.41,8,2024-01-25,Standard,"Impulse Item, Accessory",136.77
13134,13748,53,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,2167.08,361.18,6,2024-03-31,Expedited,"Extended Warranty, Extended Warranty",53.79
13135,13752,65,Male,No,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-02-06,Same Day,,0
13136,13752,65,Male,No,Smartphone,SMP234,3,Completed,PayPal,9117.44,1139.68,8,2024-07-10,Expedited,"Accessory, Impulse Item",132.96
13137,13754,54,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-03-07,Same Day,"Impulse Item, Accessory",130.46
13138,13754,54,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,2024-05-29,Standard,,0
13139,13754,54,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,4595,459.5,10,2024-07-09,Expedited,"Accessory, Extended Warranty, Impulse Item",115.74
13140,13755,58,Male,No,Laptop,LTP123,3,Cancelled,PayPal,1348.64,674.32,2,2024-06-03,Standard,Impulse Item,43.02
13141,13755,58,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,2024-07-03,Standard,"Extended Warranty, Accessory",66.09
13142,13756,58,Male,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2024-08-03,Standard,,0
13143,13759,41,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,1838,459.5,4,2024-02-17,Same Day,"Impulse Item, Extended Warranty",164.28
13144,13760,74,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2528.26,361.18,7,2024-06-17,Expedited,Impulse Item,75.01
13145,13761,65,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-08-04,Standard,Accessory,49.78
13146,13761,65,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-08-22,Same Day,Extended Warranty,88.37
13147,13762,24,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-08-10,Expedited,,0
13148,13763,55,Male,No,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,2024-07-03,Same Day,,0
13149,13763,55,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2528.26,361.18,7,2024-08-13,Standard,"Accessory, Accessory",104.03
13150,13766,71,Female,No,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2024-03-27,Same Day,,0
13151,13766,71,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4595,459.5,10,2024-05-24,Standard,,0
13152,13767,18,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3216.5,459.5,7,2024-04-08,Standard,,0
13153,13767,18,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,1838,459.5,4,2024-05-31,Same Day,"Extended Warranty, Accessory",127.73
13154,13767,18,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-06-05,Same Day,"Accessory, Extended Warranty",155.3
13155,13767,18,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-19,Same Day,Extended Warranty,97.1
13156,13768,51,Male,No,Smartphone,SMP234,1,Completed,PayPal,1139.68,1139.68,1,2024-07-01,Standard,,0
13157,13771,45,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,1083.54,361.18,3,2024-02-20,Same Day,"Accessory, Extended Warranty, Accessory",122.31
13158,13771,45,Male,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-02-29,Standard,Extended Warranty,65.1
13159,13772,60,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,4045.92,674.32,6,2024-01-03,Expedited,Accessory,78.39
13160,13772,60,Male,Yes,Headphones,HDP456,4,Cancelled,PayPal,722.36,361.18,2,2024-01-27,Expedited,Impulse Item,66.44
13161,13772,60,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-08-10,Standard,Extended Warranty,80.46
13162,13773,56,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-07-08,Standard,"Extended Warranty, Accessory, Accessory",124.14
13163,13775,49,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-07-17,Standard,"Extended Warranty, Impulse Item",79.56
13164,13776,52,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-04-12,Same Day,,0
13165,13776,52,Male,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,2024-09-20,Expedited,Accessory,40.83
13166,13777,31,Female,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-05-09,Standard,"Extended Warranty, Accessory",106.05
13167,13777,31,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,2024-05-30,Same Day,"Impulse Item, Accessory",174.59
13168,13778,56,Female,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-05-17,Expedited,,0
13169,13778,56,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-08-24,Standard,"Accessory, Extended Warranty, Impulse Item",162.25
13170,13779,54,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,2359.23,786.41,3,2024-04-09,Expedited,,0
13171,13779,54,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,4720.24,674.32,7,2024-04-25,Same Day,"Accessory, Impulse Item, Extended Warranty",164.59
13172,13780,45,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,2279.36,1139.68,2,2024-05-30,Standard,"Impulse Item, Extended Warranty",85.87
13173,13780,45,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1838,459.5,4,2024-08-26,Same Day,,0
13174,13782,68,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,3216.5,459.5,7,2024-04-05,Same Day,"Accessory, Accessory",126.96
13175,13783,33,Male,Yes,Laptop,LTP123,2,Completed,Credit Card,2022.96,674.32,3,2024-06-16,Same Day,Impulse Item,80.89
13176,13784,80,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,2024-01-12,Standard,Impulse Item,12.96
13177,13785,26,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,722.36,361.18,2,2024-05-23,Same Day,Extended Warranty,89.17
13178,13786,21,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2757,459.5,6,2024-04-15,Same Day,"Impulse Item, Impulse Item",163.61
13179,13787,60,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,6743.2,674.32,10,2024-02-06,Standard,Impulse Item,28.61
13180,13789,79,Male,No,Headphones,HDP456,5,Cancelled,PayPal,1444.72,361.18,4,2024-02-24,Expedited,"Extended Warranty, Impulse Item",109.03
13181,13789,79,Male,Yes,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,2024-02-29,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",138.16
13182,13792,26,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,3145.64,786.41,4,2024-02-17,Expedited,Accessory,59.14
13183,13792,26,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,7977.76,1139.68,7,2024-06-22,Standard,"Accessory, Extended Warranty",103.44
13184,13792,26,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-08-27,Expedited,Extended Warranty,28.31
13185,13792,26,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,3676,459.5,8,2024-08-27,Same Day,Impulse Item,94.56
